total_fee_lamports,total_transactions,total_transactions_acceleration,total_transactions_ma_24h,total_transactions_velocity,high_fee_tx_count,whale_intensity,total_transactions_std_3h,total_transactions_std_12h,total_transactions_std_6h,total_transactions_std_24h,unique_wallets_acceleration,unique_wallets,unique_wallets_smooth,unique_wallets_velocity,unique_wallets_ma_6h,unique_wallets_ma_12h,unique_wallets_ma_24h,fee_per_tx_acceleration,unique_wallets_std_3h,unique_wallets_std_6h,unique_wallets_std_12h,fee_per_tx_velocity,unique_wallets_std_24h,fee_per_tx_ma_24h,fee_per_tx_std_12h,fee_per_tx_std_6h,fee_per_tx_std_24h,fee_per_tx_std_3h,tx_wallet_ratio,volume_regime,fee_regime,activity_regime,total_transactions_skew_3h,fee_per_tx_skew_3h,unique_wallets_skew_3h,cluster_id,fee_per_tx_skew_6h,timestamp,regime_label,is_anomaly
0.11725653705253038,-0.6070337946706181,0.25781486667138903,-0.2768995446619824,0.6289047543974234,-0.4741820322285733,-0.276122062032031,1.834748944724748,3.7308207081778044,1.5800511769079935,2.4353547393565314,-0.03130448660402577,-0.13327709827077183,0.016201081424720952,0.3443517243241783,-0.11055579602522428,0.29113631129113154,1.0790950787380755,1.1434256460856635,0.44990808811775335,0.04194081335857733,0.9327773906139227,2.211019392581904,0.26432463100374354,-0.05512319721999629,-0.01802967217316665,0.9888392287957531,-0.19188004884444615,1.608706768091042,-0.12742778257564702,-0.5,0.5,0.0,0.3574052198878324,-0.7453231958060343,0.37602585905429153,2,0.12333413985199296,2025-06-19 11:00:00+00:00,fee_spike,0
0.481842993047134,0.28567812419813077,0.6977563295860958,-0.2768995446619824,1.739469831760546,0.3473812401291738,0.21359290911021533,1.412748553752669,4.030925168955274,1.8347407761041568,2.4353547393565314,0.42063558561254416,0.5419075264015348,0.3443456189084667,1.1348942720570363,0.10035737904867317,0.22389622467375567,1.0790950787380755,-1.3708532464315923,0.14945957489452696,0.3200410751077226,0.7616122115725654,0.35829106961668933,0.26432463100374354,-0.05512319721999629,-0.02374073713716383,0.8025097735311145,-0.19188004884444615,0.749027380824063,-0.3704747926443638,0.5,0.5,0.5,-0.7898443865037366,-0.6845450249713627,-0.7801542283361044,2,-0.5175024643871823,2025-06-19 12:00:00+00:00,normal,0
-0.10818770656319171,0.3752470624134559,-1.0926495566765284,-0.24818198901401184,0.1745230963266593,-0.02722754781738146,-0.4715219716860197,-0.2641176039950479,3.209205593979423,2.1641064970584445,2.457757723341984,-0.837401001456301,0.39748265396415844,0.579811324239349,-0.20335412784574253,0.4683757355555948,0.4263308546360284,1.0410743875090067,-1.4961744133055954,-0.377251423458722,0.6845433685085974,0.8372850835692965,-1.6753399639409663,0.2316930062251753,-0.03548750934759846,0.06418699866489763,0.5689525028236752,-0.16983574114737607,0.6608873864800916,-0.1570166104463379,0.5,-0.5,0.5,0.4019005489378571,-0.039258146563581654,0.03957819892252718,2,-1.002034463142378,2025-06-19 13:00:00+00:00,normal,0
0.2509484626589556,0.6669968537829735,0.21821341319134122,-0.24128566581153746,0.5684781874282111,-0.031825339533245345,-0.721727753795249,0.8564266592726404,2.1265332873639844,1.8779606697060833,2.4557034580302,0.4398826979472141,0.7571720379421275,0.8655328190058554,0.6197574873747603,0.8599608347319008,0.6825327251749581,1.0684961964825135,1.6352466141420359,0.5960115652528976,0.8405912167783445,0.8558105845616782,0.8112753902562799,0.2821303401235014,0.0034104092105980864,0.3621955279320651,-0.0633628252537621,-0.18999307065597767,0.8373241782449801,-0.37860057650813445,1.0,0.0,1.0,0.21627034529622427,0.06758510824179621,0.12805801735351216,2,-1.3904404848961962,2025-06-19 14:00:00+00:00,normal,0
0.8276986335542004,1.2200421653185631,0.2952942754528561,-0.2388617367853648,1.077619873426274,0.4926010083161167,-0.3751363652809546,0.7790078088879725,1.6645118683483295,0.60722846778495,2.454366007463748,0.21884413589482715,1.3919004970187148,1.5415520294206617,1.0688379378325097,1.0589635203043104,0.9908030293212999,1.1124653518405345,0.12078992848543661,0.5120110061476386,0.2851123066007123,0.9960337990028977,1.1117531082985013,0.2847572895600536,0.012705300334634847,0.6478767738611335,0.020758080618758834,-0.1961988629649794,0.13569377082569892,-0.6720250421746393,1.0,0.5,1.0,-0.5296709183141455,-0.49435811026189613,-0.6119343731492817,2,-0.6813338819657615,2025-06-19 15:00:00+00:00,normal,0
0.755438124485043,1.47534114840389,-0.43365219265392735,-0.2349930497717504,0.49745276007297135,0.5737993077820638,-0.45261689348163575,-0.13021321494126242,1.13015758969471,0.6089832390143972,2.4507103615518075,-0.3730604265166477,1.6882427369935744,1.5695508734454229,0.51632504253423,1.1979567766051082,1.1918459443433813,1.1969792637542562,-1.0906160391319517,0.29505625406719954,0.18322363136967615,0.6212074062019696,-0.3364492142000113,0.2551887173911417,0.003085791445557536,0.30099259794742866,0.0020398876121168917,-0.18919255293905962,0.41444620496350104,-0.7858025496739421,1.0,0.5,1.0,0.02173546632853803,-0.6060272351419249,-0.5034780157597704,3,-0.6828866882075755,2025-06-19 16:00:00+00:00,normal,0
0.2280651904744663,1.0229054308652905,-0.9682446862222329,-0.27490979161131035,-0.8815882525168353,0.47208707068061917,-0.24694205029202473,1.6967526868552356,0.5940616723956841,0.7225306777860875,2.5630626161818038,-1.1032218165858718,0.8894898322044972,1.3088238316105116,-1.2717329660536336,1.4145693510054396,1.2763615910634043,1.0642231355170189,-0.5439193711787085,0.28309819392711,-0.1741746849557471,0.3325421256774957,-0.9954878896345821,0.43399179081528616,0.03738350684755153,-0.03561348495217584,0.3033973179453996,-0.21859418013525422,0.24484127459469462,-0.31835672111975283,1.0,0.0,1.0,-0.40280932889632576,-0.7707238779719886,-0.097424222469951,1,0.26900204060453164,2025-06-19 17:00:00+00:00,normal,0
0.4578215289712819,0.2841038598373029,-0.41881295110405103,-0.3090880128497303,-1.4395801896353686,0.13048319685570373,-0.13942492185586947,0.8759180621737342,0.29034738227418383,0.7511194833510895,2.6109658917272136,1.0780856624174597,1.256258218175503,1.2240396548409846,0.6313159955710389,1.659160794826451,1.3363708582732183,0.9681552049648292,1.3894222241484697,0.019034841057666185,-0.1028705461572969,0.11553682568431514,1.136276806937688,0.35382057531376543,0.0382587543251113,-0.034736509963905954,0.9961209243166824,-0.2195217642433117,1.4570124036664773,-1.0186719402357265,0.5,0.5,1.0,0.5514379762914271,0.03604316746231317,-0.41633358530506115,1,0.20595965795910168,2025-06-19 18:00:00+00:00,normal,0
0.9721463093627525,0.2619809377622329,0.8890779504785904,-0.15074324197131342,-0.043111641629693026,-0.6111749049561831,-1.2673085412876912,-0.3510319363327943,0.30119339458651423,0.7432789434377529,1.8245297543585868,-0.15487860833482953,1.5107549557148883,1.8571077780433893,0.44800021604688217,1.5882063304847056,1.35817221437855,1.0280344271863116,0.1468005073745904,0.2406281684727337,0.027736772689851547,0.07884776226148513,1.4743011289774384,0.25496236465627375,0.035680962591857886,-0.027200938464014127,1.1109378777132022,-0.21683885734389463,1.448926871894153,-1.2151357883385154,0.5,1.0,1.0,0.5420671888289815,-0.2728855769314747,0.1820106644078364,1,0.3834962757034816,2025-06-19 19:00:00+00:00,normal,0
1.5012412847170922,0.586959034451192,0.4071778764783101,0.025017886090673732,0.6332244769261953,-0.7948455603153103,-1.7647516753858765,-0.2931400862969038,0.4611916456966447,0.1505343216904741,0.9898953585644342,0.1937079817264149,2.0142407026074873,1.882205758910491,0.8545464365767371,1.3215027620042186,1.4874906279759752,1.1305847587634723,-0.32805325817890135,0.5659220087944162,0.535985373064823,-0.02232284741906905,1.126867954359665,0.09034762218918503,0.006546808456052884,-0.17228037375020047,1.0781546990791493,-0.16330635011278832,1.9322424812677217,-1.3937835328851071,0.5,1.0,1.0,0.5457967102351903,-0.42611062208303685,-0.17280375050146432,1,0.2392641268281131,2025-06-19 20:00:00+00:00,normal,0
0.26592537970860114,0.24266441353451246,-0.9180932946100366,0.08526134388399483,-0.6708722776514042,-0.444134165601612,-1.0021970102669067,0.4299963437275216,0.6074212379566194,-0.34173353180107163,0.6959674115055383,-1.4847487382049593,1.027232656031624,1.2521196564433261,-1.5791136676658835,1.211170629588925,1.5046877816031186,1.1363782089548722,-2.9786739419968637,1.6480730858290276,0.8458105841324934,-0.045123966605720704,-3.046770149686732,0.07300548020140918,0.023663785817633374,-0.1051907746633764,0.7981383934316475,-0.20029163284798715,2.0015683124706483,-0.8547788650130893,0.5,0.5,1.0,-0.11952365078286663,0.3741572462868812,0.0006438999573276788,1,0.5888859857069256,2025-06-19 21:00:00+00:00,normal,0
0.44848370976591084,-0.09637572442745092,-0.03856303814104062,0.10854421404552664,-0.6606337695096958,-0.4080331578648541,-0.6570242054403962,-0.16347350418655454,0.45601228111649966,-0.3553090307154805,0.5517584000666792,0.2210305823209049,0.31752962678112157,0.41809600681307424,-1.126333414350914,1.1043913694810197,1.4521118838625873,1.1454645309712743,2.5881232809639374,0.3087999002506118,0.8711430402921805,-0.06786140227845405,0.8153348858480595,0.041030169198112004,0.0360500904208549,0.04226050351939398,0.7509545205594605,-0.22916632478757612,-0.1250575722135446,-0.35158254848547305,0.0,0.5,0.5,0.4690037467939219,0.3683672126340924,0.514475265923568,1,0.48711603663890896,2025-06-19 22:00:00+00:00,normal,0
0.22889723753967675,-0.16979284900238797,0.30093698521953666,0.1540274500348106,-0.1430598409945722,-0.4123667619518831,-0.5974088014289382,-0.18766876574192046,0.3552297845310361,-0.23452547738318189,0.33556583039614457,0.642998783090949,0.322441924893112,0.3278924807764487,0.040481784547246755,1.078861536134545,1.1626765574983549,1.169075189197249,-1.0446791613800093,-0.24831751082688527,0.8099095487400241,0.41346873673407275,-0.5665569648541373,-0.02470155655521093,0.05005133561028444,0.10780321465258859,0.8483062326386919,-0.2552589229019197,-0.2191287195618929,-0.4021126033254079,0.0,0.5,0.5,0.46511358347520754,-0.7627344091436127,0.5142049191323655,1,1.0945962371899198,2025-06-19 23:00:00+00:00,normal,0
0.5722930119051048,0.23394932302009094,0.576763610550541,0.15619289904311426,0.7866984977815815,-0.07611616376388579,-0.42455272219023305,-0.1223468532816891,0.10962979649971208,-0.6512357621967971,0.3244478249018412,0.32023460410557186,0.7074701664723249,0.9026759370123554,0.6611304653109725,0.8596808529468077,1.0962902302809086,1.1465057862083774,0.773204978841853,0.6910713004505458,0.0021969117895407103,0.47199840709195695,0.6756902402168745,0.041982399634775,-0.06192739839784839,0.18511352857357088,-0.18621289726086115,-0.16660046891219057,0.20926303576979619,-0.568836264553663,0.5,0.5,0.5,0.5493781304707219,-0.000570936326920228,0.12264930463914896,2,-0.4560128591329354,2025-06-20 00:00:00+00:00,normal,0
0.05178136560396118,-0.15316713786718386,-1.076631736323889,0.10344360040501117,-0.7543118398234274,-0.7455815198436194,-1.1363006993228635,-0.00798947637794195,0.060612885262358064,-0.7648733908099843,0.41194783834475157,0.23043070600674287,1.3795453229794659,1.2113967609282452,1.1298171703259607,0.8529484173788231,0.9771450568800868,1.0649543628790148,-1.368707618260887,0.1262897909470863,-0.011035353031818464,0.47889711013539055,-1.1739408409839518,0.17719478750975123,-0.1759179172714263,0.2938192822807405,0.08861353427831142,-0.13292835747031925,0.6410676210239319,-1.3212047656860617,0.0,0.0,1.0,0.4658056358410008,0.37297924820663536,0.3054231774614775,2,-0.34600378618859867,2025-06-20 01:00:00+00:00,normal,0
-0.10941278205049552,-0.23881544119856768,0.3476762254129924,0.10444816442675715,-0.16689263755320827,-0.38774169402205966,-0.493508659240386,-0.8581289257236828,0.18007579782318253,0.368641772410321,0.4140830671391793,-1.169565304127516,0.8877697008790864,1.347126566542841,-0.7705041994112722,0.6919782000389397,0.863586344858904,1.0676819818610188,0.44852922414433755,-0.14181792680737393,0.8021215542158735,0.33850185120898985,-0.40036724910613886,0.1754169902897966,-0.14952904171025663,0.33364290536310054,-0.07182667922003752,-0.1455074666395241,-0.25508118533606844,-0.9901676786075804,-0.5,0.0,1.0,-0.005077286955042585,0.16152311388258683,0.38550921234105895,0,0.4372488080938314,2025-06-20 02:00:00+00:00,normal,0
-0.20895033200429639,-0.3081478005377003,-0.024139765580374704,0.10406859070375357,-0.13510056079818022,-0.655590870695219,-0.8613430243619946,0.9958370704845539,-0.048454347171672824,0.526381825817791,0.41251918318551833,0.5291599337682287,0.9926315528320143,0.5026159012145799,0.20367819816900268,0.7042169440470883,0.5633744840282199,1.0688845142250714,0.027620341538083095,1.6078084102377923,0.7842699974613024,0.017718577850681812,-0.23438102395354105,0.17592470033101654,-0.14862892484669385,-0.2920837020391527,-0.01827927152682315,-0.14541934442677293,-0.5269160062940019,-1.1124892068159924,-0.5,0.0,1.0,-0.7930862086473148,-0.5136287771361554,-0.8975925197853831,2,1.0666134970559005,2025-06-20 03:00:00+00:00,normal,0
-0.2606602222988089,-1.0638871615389416,-0.9404350493058894,0.058082779143099596,-1.4725839508119187,-1.3673957704487598,-1.3150801335288789,0.6144641746139784,-0.03983094090656861,0.37162713734512676,0.1459884667619379,-1.5974225467313026,-0.5097708421200619,0.12629549734117804,-2.4206432795916712,0.6349455885973394,0.3749702572658028,0.9822567758901645,0.3456546871011547,1.3573304880460129,0.8134138642265869,0.13937931628556188,0.39069185518541866,0.08791207771675082,-0.18900852354542794,-0.17605403979860043,-0.7238306058923083,-0.1803210362351823,-0.39524662970226276,0.08760563115405455,-1.0,0.0,-1.0,0.05771276853442681,0.35972974779652117,-0.4289039691967049,0,0.17270330745239967,2025-06-20 04:00:00+00:00,normal,0
-0.3444912092271398,-0.7465538405346488,1.3537876538595441,-0.00938006517997056,0.6183284160266661,-1.317353071702608,-1.5187350598600935,1.7139467015854042,-0.049288722335629226,1.0649532808526672,-0.354590785675607,2.2668581802222354,0.385342496340586,-0.01285489207212791,1.4939911960895513,0.4926794417742475,0.3232960339935632,0.9064533946290785,-0.6960892713855026,0.6074357285102563,0.4165392174963598,0.19584552487177348,-0.4880060215209263,-0.08751514450636447,-0.19490952000841513,-0.3458919197719196,-0.34308544165891547,-0.18568387464465966,-0.32878187749037036,-0.818925020479496,-1.0,-0.5,0.5,0.3483933314535263,0.5551005126982641,-0.9065222806623741,2,-1.7447432579402222,2025-06-20 05:00:00+00:00,normal,0
-0.1763038295592266,0.1057265310934549,0.6521142829583835,-0.04553262754295454,1.6606878223463435,-0.9798927722667878,-1.6874318969637112,1.93204514278683,-0.005583041853469282,1.0655486056837304,-0.5974992947849466,-0.9429568895006682,0.35145260128513656,0.6469702601698635,-0.022873963650112076,0.2682627773871259,0.23189368517513242,0.9064878421707578,0.24927693398053236,-0.4330013474895292,0.488507699077548,0.3277985417051024,-0.002055664260961234,-0.08747681704328056,-0.16434637338787336,-0.38931990230022123,-0.25832680465333696,-0.18038870230577375,0.18100190570884006,-0.26683192713564075,0.0,-0.5,0.5,-0.5000483609770814,-0.7901612785754579,0.4799064516442101,2,-0.8158499712583914,2025-06-20 06:00:00+00:00,normal,0
-0.45921536391210627,0.528697382929981,-0.6052002152187379,-0.029928859649937148,0.8241661223846309,-0.2705582585863876,-0.9695685171915189,0.622234443909541,-0.12310541979138104,1.1595591760452688,-0.536891833710561,0.2726594450096754,0.6483737316098941,0.37651575432456713,0.5172702476437387,-0.003393572326214179,0.0966577606348314,0.9700200696075201,-0.7631751580192263,0.48355351980768047,0.23544691917737154,0.36586835027634024,-0.9775928781459909,0.12136136484776329,-0.2237082144681445,-0.8116974293955737,-0.17951084369779882,-0.20254445598209203,0.08250435404473526,-0.3438739682522651,0.5,-1.0,0.5,0.003005165592771611,0.4511478056082844,-0.5991578718156465,2,-0.06518242788736064,2025-06-20 07:00:00+00:00,normal,0
-0.5118257493596481,-0.23185723895761046,-1.5886383194852836,-0.041876037988637,-1.48196662237337,-0.5114834714717916,-0.6999882427787548,1.6856762675088068,0.10519461175636301,0.6023332838309885,-0.5563536873837461,-1.2149699762602988,-0.2656114322574243,-0.080009666075587,-1.459882794566421,0.08122207221920945,-0.028866650731276523,0.8928638394368749,0.7422567312108629,0.8017412826176087,0.004134810469563902,-0.005451163995007412,0.21998013481379516,-0.010360747841133918,-0.3184184347768149,-0.8660757334622828,-0.4896523069722828,-0.37117617044240553,-0.6799058335703274,0.33008090095675124,-0.5,-1.0,-0.5,0.1938394721564048,0.4141109297811871,0.4682283080938547,0,0.027063292530732135,2025-06-20 08:00:00+00:00,normal,0
-0.6304943878939105,-0.653313930505822,0.39674248053159633,-0.05817892020596345,-0.8212247471903786,-1.1259468171763674,-1.3000247913793175,-0.02304062882675816,0.4599402708359385,0.4310183514521231,-0.6293638713618053,0.7022881880024737,-0.40353619305166183,-0.3747089577416134,-0.1927408247589727,-0.06607409219124401,-0.04439113288100785,0.7082218844449373,-0.33289822843109196,-0.42546475949738327,0.04787433539031199,-0.054507120958799095,-0.13444681645977824,-0.34556484878559557,-0.4752085275437879,-0.7768576514929694,-0.6044501524831212,-0.8259752939965084,-0.457422950156634,0.23447605881550762,-0.5,-1.0,-0.5,-0.806462806458677,0.2298520037892385,-0.002638886116476827,0,0.8931904624692802,2025-06-20 09:00:00+00:00,normal,0
-0.4099056878370489,-0.21346308107345874,1.077662615992802,-0.04834772593177344,0.8570572734848314,-0.7028989957393951,-1.0190160067003555,-0.09422295548239376,0.630629569279002,0.42050898587603025,-0.5977522395763308,0.4036547170187723,-0.07489187155250122,-0.28173410852693026,0.569067487644819,-0.19662927676199451,-0.11231074228608241,0.6117374517979061,0.3304913387018605,-0.3765132419165043,-0.049720630830160484,-0.2625120111802456,0.4687375749199847,-0.37069296543987945,-0.5382198606859717,-0.624655891132786,-0.9509511369163477,-0.8318532248053205,-0.378185284603969,0.06397363633096596,-0.5,-0.5,0.0,0.4641759901388358,0.5412779736168551,0.4899159746345521,2,0.3970761525145891,2025-06-20 10:00:00+00:00,normal,0
-0.6309296279330998,-0.572929356909541,-1.087660943074041,-0.033214975856667835,-0.7004346748947096,-0.8871351053216426,-0.9922251060061406,-0.26122112571026707,0.36555259772766185,0.18038759164622728,-0.5929548092497726,-0.6500369062581044,-0.3716806840829963,-0.35406527930562415,-0.45213211266844905,-0.2398397989280239,0.07168529818690499,0.5966431653532881,-0.7385255815544634,-0.4452935301050269,-0.3324051456266755,-0.22628749274832913,-0.4712176594107492,-0.360602433220638,-0.6218026655599221,-0.44012470568022843,-0.2529191370203804,-0.9317748732450061,-0.4232974947102101,0.24462112166796599,-0.5,-1.0,-0.5,0.5386002583886882,-0.35027092947799293,0.42877584790426565,0,1.3363521585184102,2025-06-20 11:00:00+00:00,normal,0
