hour,total_transactions,unique_wallets,avg_fee_lamports,total_fee_lamports,high_fee_tx_count,tx_zscore_3h,wallets_zscore_3h,fee_per_tx,high_fee_ratio,tx_pct_change,wallets_pct_change,fee_change,total_transactions_smooth,total_transactions_velocity,total_transactions_acceleration,total_transactions_ma_3h,total_transactions_std_3h,total_transactions_skew_3h,total_transactions_ma_6h,total_transactions_std_6h,total_transactions_skew_6h,total_transactions_ma_12h,total_transactions_std_12h,total_transactions_skew_12h,total_transactions_ma_24h,total_transactions_std_24h,total_transactions_skew_24h,unique_wallets_smooth,unique_wallets_velocity,unique_wallets_acceleration,unique_wallets_ma_3h,unique_wallets_std_3h,unique_wallets_skew_3h,unique_wallets_ma_6h,unique_wallets_std_6h,unique_wallets_skew_6h,unique_wallets_ma_12h,unique_wallets_std_12h,unique_wallets_skew_12h,unique_wallets_ma_24h,unique_wallets_std_24h,unique_wallets_skew_24h,fee_per_tx_smooth,fee_per_tx_velocity,fee_per_tx_acceleration,fee_per_tx_ma_3h,fee_per_tx_std_3h,fee_per_tx_skew_3h,fee_per_tx_ma_6h,fee_per_tx_std_6h,fee_per_tx_skew_6h,fee_per_tx_ma_12h,fee_per_tx_std_12h,fee_per_tx_skew_12h,fee_per_tx_ma_24h,fee_per_tx_std_24h,fee_per_tx_skew_24h,hour_sin,hour_cos,dow_sin,dow_cos,tx_wallet_ratio,fee_efficiency,whale_intensity,volume_regime,fee_regime,activity_regime,anomaly_score,cluster_id,is_anomaly,regime_label,regime_encoded,is_high_activity,is_fee_anomaly
2025-06-19 00:00:00+00:00,3008444,279372,69294.97,208470022142,1642773,-0.028813981313758875,-0.0022519796056325444,69294.96515208526,0.5460540398957069,0.0,0.0,0.0,3007059.77142857,-18794.0,12214.0,2993721.3333333335,13167.831459026751,1.2583366789550412,2975303.0,38680.81010527057,-0.8495586296673636,2737550.25,329652.819061378,-1.3217734257197769,3031173.9166666665,405972.7341278108,-0.6810849231940631,290221.7428571428,-1161.0,-39140.0,265164.3333333333,23610.082471972284,-1.7273402408364926,262849.5,29279.54666144952,-0.6657327924387292,227506.83333333334,42180.45452324902,0.5349618987640737,250430.5,44312.96098257796,0.016001337319116456,66106.0537611583,-18929.61953972261,21411.95395129503,57502.66359612767,10287.578822186451,1.619290476770222,54235.15789017081,7725.94435082891,1.9826403763977745,50204.71894412159,10282.284444416302,0.5308702034978418,60156.14008430837,15408.471414498175,0.6387647199780903,0.0,1.0,0.43388373911755823,-0.900968867902419,10.76855673239719,69294.9421186028,897042.8332815901,1,3,4,1,2,0,normal,1,0,0
2025-06-19 01:00:00+00:00,2989650,278211,50365.35,150574755510,1761276,-0.028813981313758875,-0.0022519796056325444,50365.34561236265,0.5891244794541167,-0.0062470832097921,-0.0041557493234826,-0.2731745175732092,2994988.314285713,-18794.0,12214.0,2993721.3333333335,13167.831459026751,1.2583366789550412,2975303.0,38680.81010527057,-0.8495586296673636,2737550.25,329652.819061378,-1.3217734257197769,3031173.9166666665,405972.7341278108,-0.6810849231940631,256135.62857142847,-1161.0,-39140.0,265164.3333333333,23610.082471972284,-1.7273402408364926,262849.5,29279.54666144952,-0.6657327924387292,227506.83333333334,42180.45452324902,0.5349618987640737,250430.5,44312.96098257796,0.016001337319116456,57156.12476452692,-18929.61953972261,21411.95395129503,57502.66359612767,10287.578822186451,1.619290476770222,54235.15789017081,7725.94435082891,1.9826403763977745,50204.71894412159,10282.284444416302,0.5308702034978418,60156.14008430837,15408.471414498175,0.6387647199780903,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,10.745941943553836,50365.32876579909,1037610.8066750289,1,1,4,1,0,0,normal,1,0,0
2025-06-19 02:00:00+00:00,2983070,237910,52847.68,157648328849,1709061,-0.8088904666251507,-0.7161533786412851,52847.68002393507,0.5729201795465745,-0.0022009265298613,-0.1448576799623308,0.049286463808948,2975360.4285714263,-6580.0,12214.0,2971985.0,25114.656577385307,-1.5992559303531046,2975303.0,38680.81010527057,-0.8495586296673636,2737550.25,329652.819061378,-1.3217734257197769,3031173.9166666665,405972.7341278108,-0.6810849231940631,239037.65714285697,-40301.0,-39140.0,244825.66666666666,30520.895962165527,0.9672949480495037,262849.5,29279.54666144952,-0.6657327924387292,227506.83333333334,42180.45452324902,0.5349618987640737,250430.5,44312.96098257796,0.016001337319116456,51608.81091300396,2482.3344115724176,21411.95395129503,52605.36383793668,2129.2266464405943,-0.5054887863083007,54235.15789017081,7725.94435082891,1.9826403763977745,50204.71894412159,10282.284444416302,0.5308702034978418,60156.14008430837,15408.471414498175,0.6387647199780903,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,12.538596365867908,52847.662308071114,979155.5349760482,1,2,3,1,0,0,normal,1,0,0
2025-06-19 03:00:00+00:00,2943235,218356,54603.07,160709654598,1763728,-1.1447498758907246,-0.6955349442232529,54603.06587751233,0.5992481062504353,-0.0133536926723141,-0.0821907443991425,0.0332160276477604,2937141.2285714266,-39835.0,-33255.0,2946975.3333333335,34377.44857218668,0.4838128398594358,2975303.0,38680.81010527057,-0.8495586296673636,2737550.25,329652.819061378,-1.3217734257197769,3031173.9166666665,405972.7341278108,-0.6810849231940631,229622.71428571412,-19554.0,20747.0,240848.66666666666,24096.768773703494,0.540625451076883,262849.5,29279.54666144952,-0.6657327924387292,227506.83333333334,42180.45452324902,0.5349618987640737,250430.5,44312.96098257796,0.016001337319116456,52446.27644892728,1755.3858535772597,-726.9485579951579,51798.93984203807,3450.1852762504404,-1.2414654237647096,54235.15789017081,7725.94435082891,1.9826403763977745,50204.71894412159,10282.284444416302,0.5308702034978418,60156.14008430837,15408.471414498175,0.6387647199780903,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,13.479004565917283,54603.04732546082,1056910.6639408679,1,2,2,1,0,0,normal,1,0,0
2025-06-19 04:00:00+00:00,2914621,266280,47946.07,139744633054,1628067,-0.9411499304666257,0.6682509921365198,47946.07362466681,0.558586176384511,-0.0097219556032732,0.2194764512997125,-0.1219162219267158,3024635.028571427,-28614.0,11221.0,2956884.6666666665,50491.74073384033,1.1276026430613042,2818868.8333333335,368623.89064270724,-2.4001043364512786,2737550.25,329652.819061378,-1.3217734257197769,3031173.9166666665,405972.7341278108,-0.6810849231940631,268884.25714285695,47924.0,67478.0,260534.66666666666,39619.67033347618,-0.6388323876185875,248841.33333333334,38460.16656056843,-0.2152541555045203,227506.83333333334,42180.45452324902,0.5349618987640737,250430.5,44312.96098257796,0.016001337319116456,50375.00771976413,-6656.992252845521,-8412.37810642278,50967.652184213955,3370.679700324825,0.7923180108025965,51180.304614350236,2295.600927724435,0.24272267368299083,50204.71894412159,10282.284444416302,0.5308702034978418,60156.14008430837,15408.471414498175,0.6387647199780903,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,10.945658909197427,47946.05717448094,909415.7204278017,1,1,4,1,2,0,normal,1,1,0
2025-06-19 05:00:00+00:00,3012798,296968,50353.82,151705879302,1642472,1.1073758305951913,0.9573470186452618,50353.81705046273,0.5451649928073505,0.0336843109275615,0.1152471083070452,0.0502178802141657,2737112.0571428556,98177.0,126791.0,2665752.6666666665,518405.7334003293,-1.6624259883554566,2676286.0,446566.51086349925,-0.9527822072752491,2737550.25,329652.819061378,-1.3217734257197769,3031173.9166666665,405972.7341278108,-0.6810849231940631,267844.4285714284,30688.0,-17236.0,252857.0,52135.00937949469,-1.0817955940909119,233476.66666666666,42574.757430508835,0.48776774795533795,227506.83333333334,42180.45452324902,0.5349618987640737,250430.5,44312.96098257796,0.016001337319116456,49758.33946820464,2407.7434257959176,9064.735678641438,49755.2453907638,1596.393298759457,-1.45007172905349,50430.90480674033,3178.8577092349633,-0.2184456926256678,50204.71894412159,10282.284444416302,0.5308702034978418,60156.14008430837,15408.471414498175,0.6387647199780903,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,10.14515993251821,50353.800337161556,895418.2360662747,1,1,4,1,2,0,normal,1,1,0
2025-06-19 06:00:00+00:00,2069839,195323,50965.85,105491094678,1311185,-1.1495121065848304,-1.5118024712919436,50965.845497161856,0.6334719753565374,-0.312984474896757,-0.342275935454325,0.0121545892645285,2298009.399999998,-942959.0,-1041136.0,2405596.6666666665,526834.0982228972,1.7030572740114074,2611134.5,420618.71769561054,-0.5552998442744511,2737550.25,329652.819061378,-1.3217734257197769,3031173.9166666665,405972.7341278108,-0.6810849231940631,221139.19999999984,-101645.0,-132333.0,226104.66666666666,61545.361387624755,1.6876641124911782,225917.83333333334,45552.16517100661,0.9354410940870006,227506.83333333334,42180.45452324902,0.5349618987640737,250430.5,44312.96098257796,0.016001337319116456,50497.80969061189,612.0284466991288,-1795.7149790967887,49062.86977144261,2782.894684504746,-1.6382810108757633,47724.679203435895,6192.759070313971,-1.265298008954177,50204.71894412159,10282.284444416302,0.5308702034978418,60156.14008430837,15408.471414498175,0.6387647199780903,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10.59695173148205,50965.820874077224,830598.9520078616,0,1,1,-1,0,0,stagnation,2,0,0
2025-06-19 07:00:00+00:00,2134153,186023,45868.95,97891350349,1475725,-0.5152355695698002,-1.053213103906674,45868.94676670323,0.6914804140096797,0.0310719819270968,-0.0476134403014494,-0.1000061806091726,2148606.914285713,64314.0,1007273.0,2265384.3333333335,284818.03850411787,1.6332252137475447,2564204.5,390806.232754673,-0.33227165154965305,2755719.1666666665,351241.89461546385,-1.034936622270632,3031173.9166666665,405972.7341278108,-0.6810849231940631,182277.19999999987,-9300.0,92345.0,191301.0,4775.52635842355,-1.1016657959688514,219877.66666666666,49025.71562625749,1.0952772690006671,224649.16666666666,39418.41257546652,0.6781334722838157,250430.5,44312.96098257796,0.016001337319116456,44905.21677438346,-5096.898730458626,-5708.927177157755,44481.70622265782,7277.6067050259135,-0.8266120748956391,44620.95264576093,6701.661049737188,-0.6742996561661774,50325.24727457888,10531.850626432442,0.6119567858963525,60156.14008430837,15408.471414498175,0.6387647199780903,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,11.47246054272567,45868.925273902445,1020434.9339644347,0,1,1,-1,0,0,normal,1,0,0
2025-06-19 08:00:00+00:00,2592161,192557,36610.33,94899860302,1558280,1.1473173131270686,0.0330035092978531,36610.32640410839,0.6011509315972272,0.2146087932777078,0.0351246888825576,-0.2018493992123211,2494425.1999999983,458008.0,393694.0,2462656.3333333335,286606.3223610622,-1.6181939760438426,2528547.3333333335,361068.48362085863,-0.2332128996735105,2778683.0833333335,376058.0061188478,-0.818363117253167,3031173.9166666665,405972.7341278108,-0.6810849231940631,186486.54285714275,6534.0,15834.0,186898.33333333334,5275.746139962713,0.7260709640194266,207615.83333333334,44046.44942065896,2.380700272672279,221160.58333333334,35946.77112433259,0.8876380016159465,250430.5,44312.96098257796,0.016001337319116456,37972.71396586613,-9258.62036259484,-4161.721632136214,39486.65990075806,5536.180499714551,1.706881946802079,43442.654994484845,6621.134010153566,0.019495179600187228,50355.979514290106,10532.516315881641,0.6013428658058162,60156.14008430837,15408.471414498175,0.6387647199780903,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,13.461715431194756,36610.31228063678,936761.4736893272,0,0,1,-1,2,0,normal,1,1,0
2025-06-19 09:00:00+00:00,2661655,182115,35980.71,95768227443,1562171,0.6943275536537923,-0.125690116354616,35980.706531462565,0.5869171624421647,0.0268092915524922,-0.0542280986928546,-0.0171978783037465,2681109.914285713,69494.0,-388514.0,2651498.0,54966.88374830572,-0.8031353237684274,2499797.5,319243.8958926224,-0.69851187213484,2812712.5,412905.0125210398,-0.5723950889000243,3031173.9166666665,405972.7341278108,-0.6810849231940631,187094.39999999985,-10442.0,-16976.0,189127.0,6073.045693883599,-1.7308302482609745,192164.16666666666,7686.219783916448,0.3661190960696235,222842.66666666666,37250.416984446645,0.7314062308678468,250430.5,44312.96098257796,0.016001337319116456,34390.681113491824,-629.6198726458242,8629.000489949016,37822.44021752709,2663.380128442514,1.6237928558495631,46174.279998072365,11572.335716010406,1.3027937051501963,50958.57966669875,10888.866851966646,0.4211241154753151,60156.14008430837,15408.471414498175,0.6387647199780903,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,14.61516286323003,35980.69301329699,916864.9705694389,0,0,1,1,0,0,normal,1,1,0
2025-06-19 10:00:00+00:00,2700678,192709,40876.29,110393690959,1607073,0.8947205416482412,0.0941230655293868,40876.28771701032,0.5950627953425028,0.0146611788530068,0.0581720341542431,0.1360612394808218,2699402.2285714266,39023.0,-30471.0,2734210.6666666665,93924.16879766944,1.4018046233671997,2692569.5,354910.4465353194,-0.1325935734889612,2869998.0,475587.6868329236,-0.25778214009459266,3031173.9166666665,405972.7341278108,-0.6810849231940631,188560.51428571413,10594.0,21036.0,193027.33333333334,11074.931798134532,0.12923930395025884,200457.0,23120.858781628365,1.9119864357372354,229352.25,42806.15334935132,0.485193461225587,250430.5,44312.96098257796,0.016001337319116456,45872.37942472959,4895.581185547751,5525.201058193576,47866.85377348691,16529.95485479085,1.562706220429649,49470.18993480752,15394.780018200523,0.7824010036058927,52489.19583115395,12603.63870226608,0.41051638048816586,60156.14008430837,15408.471414498175,0.6387647199780903,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,14.014207877121063,40876.272581450816,956309.351699462,0,0,1,1,2,0,normal,1,1,0
2025-06-19 11:00:00+00:00,2840299,204258,66743.57,189571686811,1706102,1.1295104837378755,0.2951046271930112,66743.56707198784,0.6006769005657503,0.0516984994138509,0.0599297386214447,0.6328186829088454,2903721.571428569,139621.0,100598.0,2922482.6666666665,272360.3972906728,1.2342233143234635,2881080.1666666665,294171.94577349944,0.6748601013598702,2938871.1666666665,538341.1987991587,-0.17891638606218063,3031173.9166666665,405972.7341278108,-0.6810849231940631,213441.85714285698,11549.0,955.0,214015.66666666666,27515.258572896088,1.3951318253958391,208844.5,25809.27407541717,0.7096348685015813,233361.25,48458.59478719951,0.5770909250403136,250430.5,44312.96098257796,0.016001337319116456,63254.49249079168,25867.279354977523,20971.698169429772,59453.71996885696,16212.224374657628,-1.6143207977612084,50281.05422183987,15294.965525402436,0.5630679706732725,54224.315322085014,13333.432314220328,0.07819639867208514,60156.14008430837,15408.471414498175,0.6387647199780903,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,13.9053799342991,66743.54357321409,1024816.0614090277,1,3,2,1,2,0,fee_spike,0,1,1
2025-06-19 12:00:00+00:00,3226471,245080,70741.31,228244769464,1883359,1.116125311746062,0.8162675270686907,70741.30511757273,0.583721037629038,0.1359617420560299,0.1998550852353395,0.0598970058089489,3138282.7428571405,386172.0,246551.0,3110662.3333333335,234941.61431584053,-1.6792047140438773,3014290.5,317235.3175885375,-0.009131541762955891,2983253.25,566221.760684905,-0.3027439170534605,3031173.9166666665,405972.7341278108,-0.6810849231940631,231463.4285714284,40822.0,29273.0,228562.0,21495.936081036303,-1.4160971389400843,219767.5,30903.23821705421,0.0015977596887435217,230788.5,45504.08645885054,0.6433895300901619,250430.5,44312.96098257796,0.016001337319116456,65984.83065770887,3997.7380455848906,-21869.541309392633,62739.66822615264,10587.499403738548,-1.4583971215582645,54192.4801299616,14049.860949690266,-0.18709280316500773,54760.2710141823,13292.907947310001,-0.06284713011098343,60156.14008430837,15408.471414498175,0.6387647199780903,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,13.164916905023237,70741.28319229177,1099356.2697079876,3,3,3,1,2,0,normal,1,1,0
